SEQF10070.1	fna	647ad494f212f914fd4c687d112355f8	Lentilactobacillus buchneri (firmicutes)
SEQF10071.1	fna	84e963a7e864dcfb1480529e5d26281a	Lentilactobacillus buchneri (firmicutes)
SEQF10072.1	fna	0a17780c396e321c9abf62874da92647	Lentilactobacillus buchneri (firmicutes)
SEQF10073.1	fna	59ff34736d11ebcef943c0a9739806b8	Lentilactobacillus buchneri DSM 20057 (firmicutes)
SEQF10074.1	fna	9d3724546d2e57b60cfaa6c0bf147552	Lentilactobacillus buchneri (firmicutes)
SEQF10075.1	fna	356249dd6492c078720f9ef3375a7537	Lentilactobacillus buchneri (firmicutes)
SEQF10076.1	fna	4db8275278d6fa89f27a43c2e779c02e	Lentilactobacillus buchneri (firmicutes)
SEQF10077.1	fna	c8878c7c49f9fc679f7d17d54dafd33e	Lentilactobacillus buchneri (firmicutes)
SEQF10078.1	fna	862627c4cf0128625f4ac5e10d1cc973	Lentilactobacillus buchneri (firmicutes)
SEQF10079.1	fna	24e756c5d1526800b0a4af020b1c21ea	Lentilactobacillus buchneri (firmicutes)
SEQF1008.1	fna	d2453f90572a789fea452e1ead6271a1	Capnocytophaga ochracea DSM 7271 (CFB group bacteria)
SEQF10080.1	fna	35c7ba239675b35273d4b50e805a9314	Lentilactobacillus buchneri (firmicutes)
SEQF10081.1	fna	5ac67c4d5f46b0844775242be96ef288	Lentilactobacillus buchneri subsp. silagei (firmicutes)
SEQF10082.1	fna	7143255e1d2bb7eab0a23fe26bb46e68	Lentilactobacillus buchneri (firmicutes)
SEQF10083.1	fna	8e6b814619da983cf5d774e2256d9fa8	Lentilactobacillus buchneri (firmicutes)
SEQF10084.1	fna	88c2303e9f11a6f135c565b447ea48e0	Lentilactobacillus buchneri (firmicutes)
SEQF10085.1	fna	479af3a4f9efffc15fdb418de06233e8	Lentilactobacillus buchneri (firmicutes)
SEQF10086.1	fna	227f2e54d749d0b53e3a696b0fe85ae3	Lentilactobacillus buchneri subsp. silagei (firmicutes)
SEQF10088.1	fna	47e688b9d65cf76f9773fabd199a3a13	Lentilactobacillus buchneri (firmicutes)
SEQF10089.1	fna	bc0b8b9fcbc7675fcb9bbcc776d176b6	Lentilactobacillus buchneri (firmicutes)
SEQF10090.1	fna	c935117b0ce6abb9575f1e28b9cc2c0f	Lentilactobacillus buchneri (firmicutes)
SEQF10091.1	fna	e19831e08c9d7232da86b4faef9c3a66	Lentilactobacillus buchneri (firmicutes)
SEQF10092.1	fna	83852938647fce81435ccc45ac0e1d8f	Veillonella dispar (firmicutes)
SEQF10093.1	fna	63e6c61275863ed01fb3b287544246f4	Veillonella sp. S12025-13 (firmicutes)
SEQF10094.1	fna	f3996895dc5870524a79070993092378	Veillonella sp. AF42-16 (firmicutes)
SEQF10095.1	fna	5b7b46c0a1c81b79b24e07cc1d18c86e	Veillonella dispar (firmicutes)
SEQF10097.1	fna	5ce44fe7c4d8215fe73aefdc76456c5a	Veillonella sp. AM51-8BH (firmicutes)
SEQF10098.1	fna	f49ca994065383622da3eb7e8dc78282	Veillonella dispar (firmicutes)
SEQF10099.1	fna	d1eb7ec6ade3640e04b6d3d080a8e74c	Veillonella sp. T11011-6 (firmicutes)
SEQF10100.1	fna	bb795318e67fb11fc7a0c167c1201e21	Veillonella sp. CLA-AA-H247 (firmicutes)
SEQF10101.1	fna	bf3fd5a08b69c9f7234080ba138f5421	Veillonella dispar (firmicutes)
SEQF10102.1	fna	9994648dad123d4155572cbaaea651b2	Veillonella dispar (firmicutes)
SEQF10104.1	fna	87b1cd8d46c0831618331d887c80bc7e	Veillonella dispar (firmicutes)
SEQF10105.1	fna	b4dccb3ead10ef30abfb86fe93445c8d	Lentilactobacillus parafarraginis (firmicutes)
SEQF10107.1	fna	a2d59ab5aab5f02bc15a72b6d8d12656	Helicobacter pylori (e-proteobacteria)
SEQF10108.1	fna	ea9ebbb50502b13baf56d917384def6f	Helicobacter pylori (e-proteobacteria)
SEQF10109.1	fna	424fc6aecbedd5a2cbdafd172a3bf464	Helicobacter pylori (e-proteobacteria)
SEQF10110.1	fna	56267ba420c3d916807557890a93606a	Helicobacter pylori (e-proteobacteria)
SEQF10111.1	fna	069cd342db88e311145159e1dae8c778	Helicobacter pylori (e-proteobacteria)
SEQF10112.1	fna	f8c21ecbfdf774706bb170b361f82159	Helicobacter pylori (e-proteobacteria)
SEQF10113.1	fna	3ceb8a8afe7c85745f964e5afcf50967	Helicobacter pylori (e-proteobacteria)
SEQF10114.1	fna	50b84942cb250b3f866c955c7b3c97c8	Helicobacter pylori (e-proteobacteria)
SEQF10115.1	fna	e0c6b082ecec7f62fd383f4c16e3fd65	Helicobacter pylori (e-proteobacteria)
SEQF10117.1	fna	a76947932f3cc8d016e9906079754e5d	Helicobacter pylori (e-proteobacteria)
SEQF10118.1	fna	5103492b45752ba85b522d161b72145c	Helicobacter pylori (e-proteobacteria)
SEQF10120.1	fna	caa44e6bf265d0247afa4eb0866b3d6b	Helicobacter pylori BM012A (e-proteobacteria)
SEQF10121.1	fna	090086be25845f98b82158f07bda7160	Helicobacter pylori (e-proteobacteria)
SEQF10122.1	fna	c96560658dfb03a1c95011191c088008	Helicobacter pylori (e-proteobacteria)
SEQF10123.1	fna	e2b444a9361954166eb4de697aaa52d4	Helicobacter pylori (e-proteobacteria)
SEQF10124.1	fna	79f4c2576b3327f365d65ebd131629a6	Helicobacter pylori (e-proteobacteria)
SEQF10126.1	fna	d745da99495bc1fb26c88f28188e7980	Helicobacter pylori Shi417 (e-proteobacteria)
SEQF10127.3	fna	7ebf0b97843637f176a00457ea6f0994	Helicobacter pylori UM299 (e-proteobacteria)
SEQF10129.1	fna	a3d38caa9ff2890bb9e4a9271aa7b332	Helicobacter pylori oki828 (e-proteobacteria)
SEQF1013.1	fna	2a689c58c39d1ea00fe845ad16bab39e	Corynebacterium matruchotii ATCC 14266 (high GC Gram+)
SEQF10130.1	fna	773eb6b53c297b66d4c6b97d49ab9dc5	Helicobacter pylori SS1 (e-proteobacteria)
SEQF10131.3	fna	dd1104f4713850f1b51a0f462a3ee9ae	Helicobacter pylori UM032 (e-proteobacteria)
SEQF10133.1	fna	8fbf82088d9e93b41548b7bc369cf6ae	Helicobacter pylori (e-proteobacteria)
SEQF10134.1	fna	ffbaab333c20eef4acd847de24bb0d0b	Helicobacter pylori (e-proteobacteria)
SEQF10135.1	fna	350915f37dfa1e3a5f287f85095900f2	Helicobacter pylori (e-proteobacteria)
SEQF10136.1	fna	63b1000dd2d7ce506c802e4a87d2a0d2	Helicobacter pylori NY40 (e-proteobacteria)
SEQF10138.2	fna	2e4d0cb4a6b4d13a88cc1bb7a5fa3a9f	Helicobacter pylori UM298 (e-proteobacteria)
SEQF1014.1	fna	ffdb9f71c6e37782a5c95ad11caae05e	Cutibacterium acnes SK137 (high G+C Gram-positive bacteria)
SEQF10140.1	fna	beacd1b2c138c8319572627e52c0f5e4	Helicobacter pylori (e-proteobacteria)
SEQF10141.1	fna	e7378aec7d938c6af1e003a8788587e7	Helicobacter pylori J99 (e-proteobacteria)
SEQF10142.1	fna	35f249505a03a3da88d61e76c8ba6cac	Helicobacter pylori (e-proteobacteria)
SEQF10144.2	fna	f595e0ad5e45625626c7fe65eaec66eb	Helicobacter pylori 35A (e-proteobacteria)
SEQF10145.1	fna	f485c501e8ce260e7f262497136fc12b	Helicobacter pylori (e-proteobacteria)
SEQF10146.1	fna	fe86f6a66a2dec5dd41e3335d848bb1d	Helicobacter pylori (e-proteobacteria)
SEQF10147.1	fna	afb859432e28973a4afc1135794622fd	Helicobacter pylori (e-proteobacteria)
SEQF10148.1	fna	ff5f72496b7e6de50629773ae1f6f085	Helicobacter pylori (e-proteobacteria)
SEQF10149.1	fna	03d20ad13763f54a71e2e6f07526f087	Helicobacter pylori Gambia94/24 (e-proteobacteria)
SEQF10150.1	fna	385e6fed84e22a24c60a73f0b52388d4	Helicobacter pylori (e-proteobacteria)
SEQF10151.1	fna	0f14c6ff17cf188750feb9bea403d434	Helicobacter pylori (e-proteobacteria)
SEQF10152.1	fna	f2e3de9197b449b9ed6bad7d32dce6d8	Helicobacter pylori (e-proteobacteria)
SEQF10153.1	fna	72939b89c826600109fc5097f85b9ed3	Helicobacter pylori (e-proteobacteria)
SEQF10154.1	fna	d7072991dd9a0d9f3ca5fda310c9efae	Corynebacterium urealyticum (high GC Gram+)
SEQF10155.1	fna	c913432a4703c5c5c673cb9ea00e2938	Corynebacterium urealyticum (high GC Gram+)
SEQF10156.1	fna	8e1f4b3aecfb9c6c38325a50fc705cb7	Corynebacterium urealyticum (high GC Gram+)
SEQF10157.1	fna	61a2b467d8edfb6b4edddbff7d73060a	Corynebacterium urealyticum (high GC Gram+)
SEQF10158.1	fna	65e7c9b62ada93342894491e3db8c468	Corynebacterium urealyticum (high GC Gram+)
SEQF10159.1	fna	84fbe3188094a71d59e3798868ee4388	Corynebacterium urealyticum (high GC Gram+)
SEQF1016.1	fna	162c9800cc51506bfa8b5c845d7e6500	Eikenella corrodens ATCC 23834 (b-proteobacteria)
SEQF10160.1	fna	189f5e2d3ff20332b71c2c8aae577988	Corynebacterium urealyticum (high GC Gram+)
SEQF10161.1	fna	947ef630ced42882fe3618d0d1b93146	Corynebacterium urealyticum (high GC Gram+)
SEQF10162.2	fna	888b09ba6d3c138aae12029072b78867	Ralstonia pickettii (b-proteobacteria)
SEQF10163.1	fna	fca711c6096ce06466feb11c21bd9e39	Ralstonia pickettii (b-proteobacteria)
SEQF10164.1	fna	290de5745c35d33ef7d5541c152ba05b	Ralstonia pickettii (b-proteobacteria)
SEQF10165.1	fna	fc2a34e3135ec7e42dfbf3d292787a91	Ralstonia pickettii (b-proteobacteria)
SEQF10166.1	fna	58abdba38ae9e82e7125bc465bf8de85	Ralstonia pickettii (b-proteobacteria)
SEQF10167.1	fna	31ff99e2fa28cc38441a24965d8f8e3d	Ralstonia pickettii (b-proteobacteria)
SEQF10168.1	fna	85a30bb14e20e3b1de979cca5cfbb670	Ralstonia pickettii (b-proteobacteria)
SEQF10169.1	fna	a63673215422a1136218759ea1d0a674	Ralstonia pickettii (b-proteobacteria)
SEQF1017.1	fna	47f3fd8e455047998364f6e67a267d49	Eubacterium saphenum ATCC 49989 (firmicutes)
SEQF10170.1	fna	d1258a174cf9b39a71c31a4717dfa692	Ralstonia pickettii (b-proteobacteria)
SEQF10171.1	fna	ca2c8678b73d900c70ee5e0c698fd7d0	Ralstonia pickettii (b-proteobacteria)
SEQF10172.1	fna	0f0410ba5e32cd1be3529eea57c28456	Ralstonia pickettii (b-proteobacteria)
SEQF10173.1	fna	5992ffe0deb98b5abc6272081122fe01	Ralstonia pickettii (b-proteobacteria)
SEQF10174.1	fna	138df628e39aff201787bf665101d3a0	Ralstonia pickettii (b-proteobacteria)
SEQF10175.1	fna	2ff94cd26e443588a32447355e820f68	Ralstonia pickettii (b-proteobacteria)
SEQF10176.1	fna	d316367b71651f689f0bf4538d300ca1	Ralstonia pickettii (b-proteobacteria)
SEQF10177.1	fna	7464dd3813fc33655461e873fe100313	Ralstonia pickettii (b-proteobacteria)
SEQF10178.1	fna	14a2a80e800b249fd124796547c65103	Ralstonia pickettii (b-proteobacteria)
SEQF10179.1	fna	011cdbc4bed070dea7ce2c12a5be268a	Ralstonia pickettii (b-proteobacteria)
SEQF1018.2	fna	66bfadcf7191e8572bb291b577f5e253	Filifactor alocis ATCC 35896 (firmicutes)
SEQF10180.1	fna	ae86664f3a80d2b77dcad862904eea4a	Ralstonia pickettii (b-proteobacteria)
SEQF10181.1	fna	f1ea67203790eccbec8f7c83192e158a	Ralstonia pickettii (b-proteobacteria)
SEQF10182.1	fna	5ad50daecee74abca62c8950523f2a04	Ralstonia pickettii (b-proteobacteria)
SEQF10183.1	fna	1e08e279162e86b06c4d820b8aba47e8	Ralstonia pickettii (b-proteobacteria)
SEQF10184.1	fna	2aed1f06f8e3255467ae96399b3a3bf6	Ralstonia pickettii (b-proteobacteria)
SEQF10185.1	fna	4aeac034a7041e3ee746d32509f86f6a	Ralstonia pickettii (b-proteobacteria)
SEQF10186.1	fna	4c89fe608aa1979ee257ac09babef169	Ralstonia pickettii (b-proteobacteria)
SEQF10187.1	fna	0ec42ba9936cd2257c34f57542c7434a	Ralstonia pickettii (b-proteobacteria)
SEQF10188.1	fna	1c6b11ac4383d5ab4d132494548d1e0d	Ralstonia pickettii (b-proteobacteria)
SEQF10189.1	fna	e42405d21585e8af5a0b93cec7ef34a8	Ralstonia pickettii (b-proteobacteria)
SEQF1019.1	fna	fe22e0575b568eba531dcff5bca83fff	Gemella haemolysans ATCC 10379 (firmicutes)
SEQF10190.1	fna	8908ef0730113ff209d565fe65b9d24f	Ralstonia pickettii (b-proteobacteria)
SEQF10191.1	fna	7cc9ac1faeae465b5013db20744f1f23	Ralstonia pickettii (b-proteobacteria)
SEQF10192.1	fna	a4dd2de6dde1c0ebc295e9490114afa8	Ralstonia pickettii (b-proteobacteria)
SEQF10193.1	fna	94d475247ffc14623194341372d82023	Ralstonia pickettii (b-proteobacteria)
SEQF10194.1	fna	bcacb9f97c3929258a447524a75afdde	Ralstonia pickettii (b-proteobacteria)
SEQF10195.1	fna	faf86bc8be759a7a064fb97941db6a7d	Ralstonia pickettii (b-proteobacteria)
SEQF10196.1	fna	8fdfffc8db6c13544c3f7efda2d044c3	Ralstonia pickettii (b-proteobacteria)
SEQF10198.1	fna	4a5bb38df98e5f74107e1b4f14c0388e	Ralstonia pickettii (b-proteobacteria)
SEQF10200.1	fna	d86be2e4e90c4361dfccdeef5a916238	Ralstonia pickettii (b-proteobacteria)
SEQF10201.1	fna	b4a2ebacf548e4223d31dd2b5cb57eb2	Ralstonia pickettii (b-proteobacteria)
SEQF10202.1	fna	df40660ad2ec7cb0e7a5257e49a42187	Ralstonia pickettii (b-proteobacteria)
SEQF10203.1	fna	825d7ae0acdf5cf6016913888a24f5e8	Ralstonia pickettii (b-proteobacteria)
SEQF10204.1	fna	f493fbe807c7fb15affec2cea83c6893	Ralstonia pickettii (b-proteobacteria)
SEQF10205.1	fna	3d58341fc7e5032433b91017cee074ee	Ralstonia pickettii (b-proteobacteria)
SEQF10206.1	fna	fce6fa79fbb53d05953565d8f0f03ee1	Ralstonia pickettii (b-proteobacteria)
SEQF10207.1	fna	8d61c9b0ffe82fdbe6274ddf0dcbf3e6	Ralstonia pickettii (b-proteobacteria)
SEQF10208.1	fna	45c7a6ebdf83cd6cf9ee13fbbb5e1134	Ralstonia pickettii (b-proteobacteria)
SEQF10209.1	fna	40de69aeb5a4dbb1490aec8b60df03da	Ralstonia pickettii (b-proteobacteria)
SEQF10210.1	fna	f78b82bea5aedfa9e57cbeeb55acdbca	Erythrobacter ramosus (a-proteobacteria)
SEQF1025.1	fna	26acc252312dd3ba5a7b8ae3ccb803be	Mesorhizobium japonicum MAFF 303099 (a-proteobacteria)
SEQF1026.1	fna	3fc845ef6688e24cb5ce863574dd585a	Lactobacillus johnsonii NCC 533 (firmicutes)
SEQF1027.1	fna	0d8e36d0542b8122590900c376ce0e01	[Haemophilus] ducreyi 35000HP (g-proteobacteria)
SEQF1029.1	fna	705a6c2abad0265bc50e261f8fa1e97f	Parvimonas micra ATCC 33270 (firmicutes)
SEQF1031.1	fna	0c89ba38a25018efb989916d5a4a54ef	Olsenella uli DSM 7084 (actinobacteria)
SEQF1032.1	fna	c4fb8d044beeb9ca537e05a8f99f10a4	Mycobacterium tuberculosis CDC1551 (high GC Gram+)
SEQF1033.1	fna	326911b825840e035ba7d65d9d50bdd9	Porphyromonas endodontalis ATCC 35406 (CFB group bacteria)
SEQF1034.2	fna	8ca3a360089836fc49e94c972e716d7e	Mycobacterium tuberculosis H37Rv (high G+C Gram-positive bacteria)
SEQF1035.1	fna	62d8c031c721adc832991791fd9f4997	Mycobacterium leprae TN (high G+C Gram-positive bacteria)
SEQF1037.1	fna	10859dd74ccbdcd8bbee4dd681278779	Bacillus anthracis str. Ames (firmicutes)
SEQF1038.1	fna	2cac25f0e26d0571a40c7fbdf63a714b	Bacillus anthracis str. Ames Ancestor (firmicutes)
SEQF1039.1	fna	83403a1f11aedeae7aac2751c93595bf	Rothia mucilaginosa ATCC 25296 (high GC Gram+)
SEQF1041.1	fna	00e8419927b91c11dd206b11fdc1f288	Bacillus anthracis str. Sterne (firmicutes)
SEQF1045.1	fna	bb4b83a6670c9c28f88053be8efd885b	Shuttleworthia satelles DSM 14600 (firmicutes)
SEQF1050.1	fna	e76a108701a0979c7648fe1a3a1cc340	Listeria monocytogenes serotype 1/2a str. F6854 (firmicutes)
SEQF1051.1	fna	568b935dfb6c5dc6304f4e0c6323e250	Listeria monocytogenes serotype 4b str. F2365 (firmicutes)
SEQF1052.1	fna	fa8d7f14195f4b396abd5ba21d525eee	Listeria monocytogenes serotype 4b str. H7858 (firmicutes)
SEQF1053.2	fna	e5a75680c2675e269a4e63470886faa6	Listeria monocytogenes 08-5578 (firmicutes)
SEQF1054.1	fna	af273f49dd169944f8e7e3d9cdfc7407	Yersinia pestis Antiqua (enterobacteria)
SEQF1055.1	fna	c6bf437da2190d44771f79c0db28c826	Yersinia pestis CO92 (enterobacteria)
SEQF1056.1	fna	58367e53c64cb51a2762f5e1a6954a48	Yersinia pestis KIM10+ (enterobacteria)
SEQF1057.1	fna	cf7ce1529d09bd09a8060041a95350e2	Yersinia pestis Nepal516 (enterobacteria)
SEQF1059.1	fna	1d1b3d390543164344c2b74bb964cebb	Streptococcus pneumoniae G54 (firmicutes)
SEQF1061.1	fna	90697784e96517313dbf29b7c434b26b	Treponema denticola ATCC 35405 (spirochetes)
SEQF1062.1	fna	db29279f0fec38fc241ef2f31565b72f	Treponema pallidum subsp. pallidum str. Nichols (spirochetes)
SEQF1064.1	fna	5fb749feab777ac6e769f4c4ac3ae432	Porphyromonas gingivalis W83 (CFB group bacteria)
SEQF1065.1	fna	0d10210936c369d0c661a1f587404fb3	Prevotella intermedia 17 (CFB group bacteria)
SEQF1066.1	fna	6a3a2e5e7e739907f938ce8da98ba67c	Streptococcus gordonii str. Challis substr. CH1 (firmicutes)
SEQF1067.1	fna	4ca188aebef084120ab44beda78e6fd8	Streptococcus mitis B6 (firmicutes)
SEQF1069.2	fna	9fed676387c230e83d4888f5cd7bb87d	Streptococcus mutans UA159 (firmicutes)
SEQF1070.1	fna	3678a0fc4b46dc8b8799680abded124b	Streptococcus sanguinis SK36 (firmicutes)
SEQF1072.1	fna	75351f000541db2cb1cdb40747c71b95	Tannerella forsythia 92A2 (CFB group bacteria)
SEQF1073.1	fna	d4f8c3d291797fb8c26fab328b979840	Lactobacillus acidophilus NCFM (firmicutes)
SEQF1074.1	fna	774895a08e7cb8131218fdc54bcce795	Aggregatibacter actinomycetemcomitans HK1651 (g-proteobacteria)
SEQF1075.1	fna	af7aae1dfc12f36aaa37df40a771183e	Fusobacterium nucleatum subsp. polymorphum ATCC 10953 (fusobacteria)
SEQF1076.1	fna	1e8c368b580a552be51c9812beb665e3	Fusobacterium nucleatum subsp. vincentii ATCC 49256 (fusobacteria)
SEQF1078.1	fna	065a54488915d76c9536d6f90cb370ba	Fusobacterium nucleatum subsp. nucleatum ATCC 25586 (fusobacteria)
SEQF1080.1	fna	a2a19c410104adc903036b800d3204ea	Enterococcus faecalis V583 (firmicutes)
SEQF1082.1	fna	1fceaf92fb4609ab872cb34b311ddfa3	Yersinia pestis biovar Microtus str. 91001 (enterobacteria)
SEQF1083.1	fna	1275f88452c2ece12963250c2df6dc9b	Anaerococcus prevotii DSM 20548 (firmicutes)
SEQF1084.1	fna	825a7c5363c4a3771c1334ffdc14ebe1	Lancefieldella parvulum DSM 20469 (actinobacteria)
SEQF1086.1	fna	c7e0fadbb742e40f623e9166306d92fa	Bordetella pertussis Tohama I (b-proteobacteria)
SEQF1087.1	fna	981b610da74cf2a37868d7f90c213f69	Agrobacterium radiobacter K84 (a-proteobacteria)
SEQF1092.1	fna	8be4485fc10d78070a66370eda470bef	Mitsuokella multacida DSM 20544 (firmicutes)
SEQF1095.1	fna	d2164c2e145c5e311050d1f631c2916c	Limosilactobacillus reuteri subsp. reuteri (firmicutes)
SEQF1096.1	fna	d813244b57df5cbeb6fb6d299b4c6d3e	Mycobacterium tuberculosis F11 (high GC Gram+)
SEQF1099.1	fna	f06a6f255ec2696ff868268864168468	Yersinia pestis Pestoides F (enterobacteria)
SEQF1100.1	fna	da04ab92f0762e19671c7197cbe482bc	Neisseria meningitidis 053442 (b-proteobacteria)
SEQF1102.1	fna	3710c1a98479c23dec70a27f0a95f11c	Moraxella catarrhalis BBH18 (g-proteobacteria)
SEQF1103.1	fna	a4256fe5e80363800c3c27971be9e4f8	Dialister invisus DSM 15470 (firmicutes)
SEQF1104.1	fna	58b6f1e99b52c6fabbcd497fbbf65432	Lactobacillus jensenii JV-V16 (firmicutes)
SEQF1109.1	fna	e8ef2e95e689c518966c932a356e2f0b	Neisseria gonorrhoeae NCCP11945 (b-proteobacteria)
SEQF1111.1	fna	8ebe5c3593d2214b6d5143c5cbbe80f2	Haemophilus influenzae 6P18H1 (g-proteobacteria)
SEQF1112.1	fna	2bc6dfd81db16f9ff7f6c4aacf6f1f40	Haemophilus influenzae 7P49H1 (g-proteobacteria)
SEQF1116.1	fna	430979268f2e6ecf9a0a94dd30e44da9	Streptococcus pneumoniae CGSP14 (firmicutes)
SEQF1119.1	fna	3c8fca065887029f995b9f46a356ddf3	Helicobacter pylori Shi470 (e-proteobacteria)
SEQF1120.1	fna	ac363cd9bd0376f5d433122952a847b9	Limosilactobacillus reuteri subsp. rodentium (firmicutes)
SEQF1121.1	fna	48487de5fa62b6f6cb260f89ff80d2f7	Limosilactobacillus reuteri JCM 1112 (firmicutes)
SEQF1129.1	fna	29c2f7728344a1b6b9b03cc9f8d070b8	Mycobacterium tuberculosis H37Ra (high GC Gram+)
SEQF1130.1	fna	a3ec7a2f3c52dfb967e111ec65a3ffe0	Mycobacterium tuberculosis KZN 1435 (high GC Gram+)
